Group ID	Date	Latitude	Longitude	Depth	M
8067	201301270434.01 	38.179 	141.701 	49.2 	2.3 
8067	201404271602.00 	38.184 	141.696 	49.3 	2.9 
8068	201301102140.53 	35.748 	140.675 	50.0 	2.6 
8068	201411042354.06 	35.743 	140.674 	50.2 	2.6 
8068	201708131819.00 	35.748 	140.677 	50.5 	2.5 
8069	201301262332.39 	39.345 	142.087 	47.1 	2.8 
8069	201411021827.42 	39.344 	142.082 	46.5 	2.3 
8069	201604230117.49 	39.343 	142.086 	47.0 	2.4 
8069	201703120526.37 	39.339 	142.088 	46.5 	1.9 
8069	201707020941.24 	39.342 	142.087 	46.7 	2.0 
8069	201712201247.16 	39.340 	142.083 	46.2 	2.0 
8069	201805060141.27 	39.343 	142.081 	45.8 	1.8 
8069	201809050848.13 	39.340 	142.083 	46.0 	2.0 
8069	201902250730.36 	39.341 	142.083 	46.2 	2.0 
8069	201909121844.07 	39.342 	142.083 	46.1 	1.9 
8070	201301240312.18 	39.809 	143.632 	32.0 	3.0 
8070	201502170906.57 	39.707 	143.510 	24.0 	3.5 
8071	201301101154.57 	36.723 	140.595 	9.2 	2.6 
8071	201601030631.29 	36.724 	140.592 	9.0 	2.1 
8072	201301010926.17 	38.725 	142.161 	40.3 	3.4 
8072	201605291129.16 	38.727 	142.161 	40.2 	3.5 
8073	201301102234.49 	35.574 	139.994 	19.5 	2.0 
8073	201605300244.45 	35.573 	139.996 	18.2 	2.1 
8074	201301201854.17 	36.027 	139.911 	43.1 	2.4 
8074	201606132055.50 	36.025 	139.909 	42.0 	2.4 
8075	201301050930.33 	38.451 	142.018 	41.9 	3.0 
8075	201607282303.19 	38.450 	142.016 	42.3 	2.9 
8076	201301110655.09 	35.657 	140.991 	19.3 	3.0 
8076	201702200420.55 	35.660 	140.985 	18.1 	2.4 
8077	201301281731.47 	38.323 	141.648 	52.1 	2.1 
8077	201703092322.31 	38.322 	141.645 	52.2 	2.0 
8078	201301210606.34 	36.814 	140.573 	7.6 	2.0 
8078	201705030802.33 	36.814 	140.575 	8.1 	1.6 
8079	201301300936.48 	23.882 	124.981 	27.0 	3.3 
8079	201707050137.13 	23.893 	124.966 	24.0 	3.1 
8080	201301260716.51 	36.867 	140.563 	5.0 	2.3 
8080	201710300727.25 	36.867 	140.561 	4.3 	2.1 
8081	201301031755.45 	36.809 	140.581 	6.6 	2.0 
8081	201711191328.52 	36.810 	140.580 	6.7 	2.0 
8082	201301212332.28 	37.254 	142.166 	21.8 	2.1 
8082	201711121708.30 	37.295 	142.168 	25.0 	2.4 
8083	201301031518.36 	38.336 	141.880 	63.3 	3.7 
8083	201712070547.19 	38.334 	141.892 	63.3 	3.9 
8084	201301211315.08 	36.659 	140.607 	8.5 	1.8 
8084	201803071631.29 	36.658 	140.608 	8.3 	2.2 
8085	201301191129.03 	36.814 	140.587 	7.3 	2.2 
8085	201805222306.05 	36.817 	140.577 	6.3 	1.9 
8086	201301080933.35 	29.200 	130.884 	23.9 	2.3 
8086	201807181804.13 	29.137 	130.932 	8.0 	2.3 
8087	201301010456.52 	36.030 	140.082 	61.5 	2.0 
8087	201808130128.17 	36.019 	140.083 	61.5 	1.7 
8088	201301091805.43 	36.264 	142.127 	69.0 	3.0 
8088	201809031504.49 	36.278 	142.135 	72.0 	3.0 
8089	201301190427.08 	36.220 	141.897 	68.0 	3.0 
8089	201810051543.53 	36.237 	141.830 	58.0 	3.0 
8090	201301011604.34 	38.321 	141.911 	44.7 	2.7 
8090	201811131909.22 	38.320 	141.916 	44.6 	2.8 
8091	201301051141.24 	38.575 	142.108 	39.7 	2.2 
8091	201902070218.28 	38.576 	142.098 	40.1 	2.2 
8092	201301040334.01 	37.815 	142.064 	35.2 	2.3 
8092	201905271222.26 	37.824 	142.057 	33.6 	2.1 
8093	201301301228.13 	27.200 	129.005 	21.2 	2.0 
8093	201906270921.41 	27.221 	128.972 	26.7 	2.0 
8094	201301160218.36 	36.213 	139.785 	55.9 	2.3 
8094	201910110327.17 	36.183 	139.793 	54.7 	2.1 
8095	201301231808.07 	36.168 	139.803 	53.1 	1.8 
8095	201910282014.12 	36.164 	139.809 	53.6 	1.8 
8096	201301080710.47 	38.189 	142.433 	34.8 	2.4 
8096	201911300101.23 	38.201 	142.422 	34.2 	2.2 
8097	201302031448.28 	33.853 	135.004 	13.0 	2.7 
8097	201302060401.36 	33.853 	135.004 	13.0 	3.0 
8097	201305031032.18 	33.853 	135.005 	13.0 	3.3 
8097	201306081121.59 	33.853 	135.006 	12.5 	1.6 
8097	201306172010.12 	33.853 	135.005 	12.8 	2.1 
8098	201302041239.22 	36.700 	140.609 	8.9 	2.2 
8098	201302250433.24 	36.700 	140.609 	8.8 	2.0 
8099	201302072038.34 	36.702 	140.623 	9.6 	3.1 
8099	201302091016.46 	36.701 	140.613 	9.2 	3.0 
8099	201303292015.32 	36.702 	140.622 	9.6 	3.1 
8100	201302100834.12 	36.701 	140.615 	9.4 	2.8 
8100	201302162031.34 	36.702 	140.615 	9.7 	2.3 
8101	201302120132.16 	37.265 	141.358 	19.3 	2.2 
8101	201302240340.54 	37.279 	141.319 	18.7 	2.2 
8101	201302242204.34 	37.271 	141.340 	23.8 	3.1 
8102	201302141648.51 	38.150 	142.144 	14.0 	2.6 
8102	201302241349.15 	38.179 	142.139 	14.4 	2.8 
8103	201302151006.21 	35.820 	140.896 	14.1 	2.2 
8103	201302151022.30 	35.823 	140.900 	13.8 	2.2 
8104	201302152128.38 	35.779 	138.036 	11.1 	2.0 
8104	201302160333.42 	35.780 	138.036 	10.8 	2.1 
8105	201302172324.56 	39.485 	143.365 	21.3 	2.8 
8105	201302172350.17 	39.505 	143.422 	29.8 	2.7 
8106	201302200403.19 	33.349 	130.916 	9.5 	2.3 
8106	201302200739.44 	33.350 	130.917 	9.6 	2.4 
8107	201302220534.45 	35.897 	137.651 	8.2 	1.8 
8107	201302260020.02 	35.897 	137.650 	7.9 	2.0 
8108	201302241924.47 	38.960 	142.442 	31.9 	3.0 
8108	201302270040.03 	38.962 	142.443 	32.8 	3.4 
8109	201302251804.57 	36.824 	139.413 	3.9 	2.1 
8109	201302251902.09 	36.824 	139.415 	4.2 	2.1 
8110	201302102019.10 	39.117 	142.465 	31.1 	2.4 
8110	201303191521.42 	39.114 	142.445 	32.8 	2.0 
8111	201302141451.05 	35.828 	140.920 	14.2 	3.2 
8111	201303031112.46 	35.832 	140.941 	14.1 	3.2 
8112	201302270341.42 	35.017 	132.867 	6.6 	2.8 
8112	201303031500.47 	35.017 	132.867 	6.3 	2.7 
8113	201302192207.25 	35.319 	141.161 	34.1 	2.6 
8113	201308231635.36 	35.318 	141.164 	30.9 	2.4 
8114	201302200259.33 	35.911 	137.672 	8.6 	2.0 
8114	201308051331.53 	35.910 	137.673 	8.3 	2.0 
8115	201302110828.24 	39.068 	142.380 	31.4 	2.0 
8115	201309232055.46 	39.062 	142.389 	29.2 	2.0 
8116	201302030157.48 	26.037 	128.689 	33.0 	2.2 
8116	201311080241.49 	26.029 	128.683 	32.0 	2.0 
8117	201302110408.34 	36.797 	140.583 	6.3 	2.3 
8117	201311050301.54 	36.796 	140.581 	6.2 	2.3 
8118	201302080735.21 	35.752 	140.738 	11.6 	2.7 
8118	201312260546.57 	35.755 	140.749 	12.4 	2.3 
8119	201302101619.02 	35.776 	137.113 	10.4 	2.0 
8119	201401140224.15 	35.777 	137.113 	10.4 	2.1 
8120	201302021602.50 	37.521 	141.354 	52.1 	2.2 
8120	201403301014.41 	37.523 	141.361 	49.2 	2.2 
8120	201605150141.41 	37.520 	141.340 	51.4 	2.2 
8120	201809250401.04 	37.523 	141.335 	51.0 	2.2 
8121	201302150422.35 	36.441 	142.511 	13.0 	3.0 
8121	201403222331.07 	36.469 	142.584 	35.0 	3.0 
8122	201302260601.29 	37.790 	139.973 	7.2 	2.0 
8122	201406091646.05 	37.791 	139.974 	7.7 	2.0 
8123	201302011131.00 	40.111 	142.921 	19.9 	2.1 
8123	201409210119.09 	40.115 	142.932 	14.7 	2.0 
8124	201302151523.42 	36.583 	140.383 	63.8 	1.6 
8124	201310131603.35 	36.588 	140.374 	63.9 	1.6 
8124	201407061106.59 	36.577 	140.383 	64.9 	1.6 
8124	201411161053.01 	36.578 	140.392 	64.6 	1.6 
8124	201503141638.10 	36.585 	140.383 	63.8 	1.6 
8124	201506210744.11 	36.577 	140.376 	64.3 	1.5 
8124	201602221313.01 	36.586 	140.377 	64.3 	1.6 
8124	201606231826.46 	36.578 	140.381 	64.7 	1.6 
8124	201610220358.05 	36.577 	140.385 	64.5 	1.6 
8124	201711110625.27 	36.598 	140.388 	63.2 	1.5 
8124	201909061429.17 	36.583 	140.391 	64.0 	1.5 
8125	201302180111.27 	39.029 	140.595 	8.0 	2.3 
8125	201411280551.34 	39.030 	140.596 	5.4 	2.4 
8126	201302022117.44 	40.072 	142.832 	21.4 	3.8 
8126	201504250739.49 	40.079 	142.833 	23.0 	2.9 
8127	201302082000.52 	36.741 	140.573 	9.5 	2.3 
8127	201508121631.10 	36.743 	140.576 	9.3 	2.3 
8128	201302191701.48 	36.260 	141.977 	27.0 	2.6 
8128	201512041822.59 	36.239 	141.925 	56.0 	2.5 
8128	201810110806.30 	36.207 	141.997 	62.0 	2.5 
8129	201302052308.28 	38.658 	142.152 	38.6 	2.0 
8129	201601301432.46 	38.658 	142.158 	38.2 	2.1 
8130	201302280555.29 	40.310 	143.987 	27.0 	2.7 
8130	201612021654.28 	40.312 	144.020 	30.0 	2.8 
8131	201302181858.14 	36.743 	140.591 	9.4 	2.0 
8131	201704190148.43 	36.742 	140.587 	8.9 	2.0 
8132	201302201235.38 	39.342 	142.089 	46.5 	2.4 
8132	201412120236.09 	39.340 	142.089 	46.4 	1.9 
8132	201707232232.07 	39.340 	142.091 	46.5 	2.0 
8133	201302272024.18 	23.844 	122.469 	26.0 	3.7 
8133	201710291126.17 	23.848 	122.468 	23.5 	3.9 
8134	201302052231.02 	38.660 	142.156 	41.8 	4.6 
8134	201811090651.38 	38.660 	142.148 	41.3 	4.3 
8135	201302121923.02 	35.260 	140.283 	15.0 	2.3 
8135	201812112006.21 	35.265 	140.296 	16.1 	2.1 
8136	201302210355.07 	35.853 	135.279 	359.0 	4.8 
8136	201901091549.41 	35.832 	135.313 	359.5 	4.1 
8137	201302240958.18 	36.829 	140.590 	6.4 	2.3 
8137	201902262028.25 	36.828 	140.588 	6.6 	2.4 
8138	201302220034.10 	38.305 	141.914 	63.8 	4.7 
8138	201911161816.58 	38.310 	141.908 	63.8 	4.0 
8139	201303102156.02 	36.817 	138.713 	4.9 	2.0 
8139	201303102211.23 	36.815 	138.716 	4.6 	2.1 
8140	201303131725.44 	36.885 	139.401 	3.0 	2.3 
8140	201303131728.51 	36.887 	139.403 	3.4 	2.0 
8141	201303262332.07 	33.746 	136.505 	29.3 	1.8 
8141	201303262334.10 	33.745 	136.505 	29.5 	1.9 
8142	201303271825.56 	36.826 	138.745 	5.3 	1.6 
8142	201303272102.43 	36.828 	138.734 	6.0 	2.6 
8143	201303290614.54 	34.691 	136.550 	16.7 	2.1 
8143	201303301645.25 	34.691 	136.551 	16.4 	2.7 
8144	201303091119.54 	38.852 	142.436 	34.6 	2.1 
8144	201304191930.46 	38.849 	142.434 	32.9 	2.3 
8145	201303210424.37 	35.435 	137.563 	12.7 	3.4 
8145	201304150605.43 	35.435 	137.563 	12.9 	2.6 
8146	201303270116.54 	35.216 	135.728 	11.4 	2.2 
8146	201304041743.13 	35.216 	135.727 	11.4 	3.0 
8146	201802200941.15 	35.217 	135.727 	11.4 	3.2 
8147	201303270156.33 	38.869 	142.587 	28.0 	2.3 
8147	201304201558.23 	38.871 	142.592 	26.7 	2.5 
8148	201303270524.43 	40.045 	140.535 	9.7 	3.0 
8148	201304182038.00 	40.046 	140.533 	8.5 	2.5 
8149	201303290048.39 	36.828 	138.723 	5.7 	1.5 
8149	201304020429.57 	36.828 	138.739 	4.7 	1.9 
8149	201304221815.22 	36.819 	138.734 	5.0 	2.4 
8150	201303240323.08 	31.970 	130.419 	7.9 	2.0 
8150	201305291102.58 	31.970 	130.419 	7.7 	3.0 
8151	201303300443.50 	33.696 	135.734 	27.6 	2.9 
8151	201306040832.43 	33.698 	135.735 	27.3 	2.0 
8151	201306060721.01 	33.697 	135.734 	27.4 	2.9 
8152	201303311950.59 	38.868 	141.630 	60.9 	1.8 
8152	201306271931.17 	38.867 	141.632 	60.0 	1.9 
8152	201309060655.13 	38.868 	141.634 	60.8 	1.9 
8152	201311051200.10 	38.868 	141.637 	60.7 	1.9 
8152	201403221149.03 	38.869 	141.634 	60.6 	1.9 
8152	201410310234.44 	38.867 	141.633 	60.7 	1.9 
8152	201505010050.22 	38.868 	141.633 	61.1 	1.8 
8152	201512162020.14 	38.868 	141.635 	60.5 	1.9 
8152	201603181026.52 	38.869 	141.633 	60.6 	1.8 
8152	201707030326.01 	38.867 	141.633 	60.5 	1.8 
8153	201303271056.33 	33.072 	131.117 	10.4 	1.8 
8153	201307020202.44 	33.071 	131.116 	10.8 	1.8 
8154	201303012343.49 	33.847 	134.987 	9.9 	3.1 
8154	201310191006.58 	33.846 	134.988 	9.7 	3.0 
8155	201303311754.56 	38.888 	142.085 	44.3 	2.3 
8155	201312091926.47 	38.888 	142.090 	43.7 	2.2 
8156	201303160141.46 	36.141 	140.021 	66.8 	1.6 
8156	201401271638.39 	36.145 	140.034 	67.0 	1.7 
8157	201303301728.38 	37.395 	141.794 	40.6 	2.1 
8157	201403130826.15 	37.409 	141.777 	42.9 	2.5 
8158	201303112014.08 	37.134 	139.307 	7.2 	1.9 
8158	201404272310.41 	37.134 	139.307 	7.5 	2.3 
8158	201405290648.56 	37.134 	139.307 	7.2 	1.9 
8159	201303010214.08 	35.704 	140.917 	15.1 	2.5 
8159	201406231959.17 	35.699 	140.895 	14.4 	2.2 
8160	201303130154.53 	37.851 	141.740 	41.4 	2.4 
8160	201406111742.00 	37.854 	141.740 	40.4 	2.1 
8161	201303152128.22 	39.597 	143.831 	21.0 	2.8 
8161	201410130146.00 	39.581 	143.793 	8.0 	2.7 
8162	201303250804.58 	37.894 	142.432 	33.6 	2.5 
8162	201412232256.02 	37.876 	142.425 	32.0 	2.6 
8163	201303081319.48 	39.574 	143.735 	19.0 	2.7 
8163	201503011707.27 	39.606 	143.796 	17.0 	2.5 
8163	201608192229.09 	39.585 	143.699 	30.0 	2.6 
8163	201902050234.31 	39.633 	143.782 	46.0 	2.6 
8164	201303191926.50 	38.015 	141.241 	61.6 	2.7 
8164	201308111923.50 	38.021 	141.231 	61.1 	2.9 
8164	201403091337.18 	38.022 	141.236 	61.4 	3.0 
8164	201503121415.07 	38.018 	141.242 	61.4 	3.1 
8164	201512290033.40 	38.021 	141.236 	61.5 	3.0 
8164	201801051834.47 	38.020 	141.234 	61.4 	3.1 
8164	201809052138.50 	38.018 	141.237 	61.1 	3.0 
8164	201911100944.27 	38.018 	141.237 	61.5 	3.0 
8165	201303262045.27 	36.800 	140.553 	9.0 	2.5 
8165	201503120004.32 	36.800 	140.553 	8.7 	2.6 
8166	201303241534.50 	38.667 	142.158 	39.8 	2.6 
8166	201505261606.35 	38.666 	142.160 	39.2 	2.6 
8167	201303091213.41 	35.309 	141.153 	24.4 	2.3 
8167	201507192147.38 	35.310 	141.156 	29.0 	2.2 
8168	201303271602.29 	37.510 	141.547 	44.6 	2.8 
8168	201507210128.29 	37.517 	141.532 	45.3 	2.9 
8169	201303270617.04 	24.438 	126.347 	82.5 	2.9 
8169	201607120634.43 	24.371 	126.415 	85.9 	3.0 
8170	201303242258.17 	38.315 	141.851 	46.4 	3.3 
8170	201609170011.51 	38.316 	141.847 	46.7 	2.8 
8170	201909251754.44 	38.313 	141.844 	46.5 	3.2 
8171	201303111534.33 	38.056 	142.370 	38.9 	2.5 
8171	201612311128.36 	38.149 	142.323 	29.0 	2.0 
8172	201303252306.57 	29.225 	130.532 	20.0 	3.2 
8172	201706272057.46 	29.288 	130.386 	64.5 	3.2 
8172	201911150633.24 	29.233 	130.520 	33.0 	3.1 
8173	201303311646.18 	38.880 	142.079 	46.0 	5.3 
8173	201803230632.20 	38.880 	142.077 	45.4 	5.1 
8174	201304010548.17 	37.364 	141.585 	25.8 	2.3 
8174	201304210619.06 	37.357 	141.563 	27.0 	2.5 
8175	201304090004.25 	36.765 	138.521 	1.6 	2.0 
8175	201304090100.17 	36.768 	138.518 	1.8 	2.1 
8176	201304090054.43 	36.774 	138.518 	2.0 	2.7 
8176	201304091457.31 	36.769 	138.525 	2.0 	2.3 
8177	201304090454.40 	36.766 	138.527 	0.0 	2.0 
8177	201304092147.24 	36.768 	138.523 	1.2 	2.0 
8178	201304131529.37 	34.418 	134.839 	13.9 	2.7 
8178	201304151148.47 	34.419 	134.839 	13.1 	2.3 
8179	201304200107.24 	30.561 	131.238 	27.5 	2.5 
8179	201304261221.34 	30.563 	131.227 	28.5 	2.3 
8180	201304211850.18 	34.906 	137.970 	16.7 	2.1 
8180	201304220738.28 	34.900 	137.970 	17.7 	2.4 
8181	201304251930.56 	37.110 	140.481 	6.8 	2.6 
8181	201304251934.08 	37.111 	140.480 	6.5 	2.2 
8182	201304290449.43 	33.400 	135.010 	20.9 	1.7 
8182	201304291101.53 	33.374 	134.962 	19.4 	1.8 
8183	201304292315.56 	36.866 	140.530 	8.7 	2.1 
8183	201304301101.18 	36.866 	140.532 	8.9 	2.4 
8184	201304141057.50 	39.661 	142.660 	29.6 	2.8 
8184	201305311613.49 	39.656 	142.655 	29.3 	2.2 
8185	201304251626.44 	37.108 	140.481 	6.5 	3.3 
8185	201306161945.36 	37.107 	140.480 	6.5 	3.1 
8186	201304060922.00 	35.624 	140.836 	11.9 	2.4 
8186	201307022326.47 	35.632 	140.843 	13.9 	2.3 
8187	201304082239.18 	35.807 	138.749 	9.7 	3.5 
8187	201307281301.41 	35.808 	138.748 	9.9 	2.7 
8187	201712291154.17 	35.808 	138.748 	9.8 	3.3 
8188	201304182313.10 	39.219 	142.403 	31.9 	2.7 
8188	201309221240.13 	39.220 	142.405 	32.0 	2.8 
8189	201304300949.12 	37.512 	141.392 	51.3 	4.0 
8189	201401261241.11 	37.510 	141.371 	50.2 	4.0 
8189	201410060009.16 	37.510 	141.376 	51.1 	4.1 
8190	201304161404.45 	35.079 	138.341 	19.2 	1.5 
8190	201402091346.33 	35.079 	138.344 	19.2 	2.0 
8191	201304221057.21 	35.960 	141.074 	16.8 	3.4 
8191	201406140443.01 	35.958 	141.076 	17.4 	3.1 
8192	201304230138.14 	23.862 	124.996 	28.0 	2.6 
8192	201406070622.44 	23.884 	124.986 	32.0 	2.5 
8192	201507251844.58 	23.928 	124.950 	17.0 	2.6 
8192	201611270554.52 	23.884 	124.977 	18.0 	2.8 
8192	201903180815.41 	23.901 	124.959 	6.0 	2.8 
8193	201304290518.29 	33.835 	134.974 	12.0 	2.7 
8193	201407120550.27 	33.837 	134.975 	12.0 	2.7 
8194	201304292028.48 	38.665 	142.182 	38.3 	2.6 
8194	201407132249.27 	38.664 	142.189 	38.1 	2.7 
8194	201505151529.10 	38.671 	142.165 	38.0 	2.5 
8194	201601240043.39 	38.666 	142.173 	38.2 	2.4 
8194	201612080849.56 	38.669 	142.170 	39.5 	2.4 
8194	201708131518.43 	38.663 	142.188 	37.4 	2.2 
8194	201810160320.00 	38.668 	142.167 	37.9 	2.2 
8195	201304111205.55 	41.573 	142.057 	65.3 	4.3 
8195	201409261749.45 	41.579 	142.055 	64.9 	4.0 
8196	201304252018.43 	36.796 	140.592 	7.1 	2.5 
8196	201409240021.41 	36.796 	140.587 	6.5 	2.1 
8196	201604262142.00 	36.796 	140.581 	6.3 	2.3 
8197	201304081418.03 	39.446 	143.546 	21.6 	2.7 
8197	201410121113.20 	39.446 	143.501 	16.2 	2.4 
8197	201507161523.03 	39.429 	143.461 	14.5 	2.3 
8197	201603161357.03 	39.446 	143.552 	20.8 	2.3 
8198	201304121205.32 	39.648 	143.781 	33.0 	3.3 
8198	201411091059.27 	39.632 	143.653 	36.0 	3.0 
8199	201304221023.48 	35.932 	141.114 	19.9 	4.3 
8199	201501080757.54 	35.929 	141.139 	19.8 	4.3 
8199	201501181054.00 	35.931 	141.137 	19.0 	4.2 
8200	201304030005.39 	36.122 	139.825 	48.6 	2.0 
8200	201502251809.18 	36.124 	139.827 	48.8 	1.9 
8200	201706280107.42 	36.111 	139.830 	48.0 	1.5 
8201	201304041756.49 	35.754 	140.885 	10.6 	2.2 
8201	201502110545.34 	35.752 	140.880 	10.6 	2.3 
8202	201304250406.14 	24.910 	125.653 	48.1 	2.3 
8202	201502111753.48 	24.924 	125.663 	47.9 	2.3 
8203	201304250839.32 	39.667 	143.419 	29.3 	3.0 
8203	201502181722.02 	39.651 	143.378 	20.6 	3.1 
8204	201304020544.39 	38.321 	142.112 	33.5 	2.6 
8204	201505011525.23 	38.316 	142.110 	34.5 	2.9 
8205	201304300523.46 	36.814 	140.583 	6.8 	3.0 
8205	201505302008.17 	36.814 	140.586 	6.6 	3.0 
8206	201304290432.45 	24.295 	125.170 	35.0 	2.7 
8206	201512280153.39 	24.276 	125.161 	29.0 	2.6 
8206	201701120702.54 	24.261 	125.176 	28.7 	2.8 
8207	201304021332.19 	39.521 	143.443 	40.0 	4.1 
8207	201603161423.05 	39.513 	143.464 	37.0 	4.3 
8208	201304022205.58 	39.505 	143.511 	31.0 	4.5 
8208	201603161309.20 	39.504 	143.504 	35.0 	4.5 
8209	201304040548.24 	39.465 	143.662 	24.0 	4.1 
8209	201702152102.53 	39.488 	143.691 	33.0 	3.8 
8210	201304131319.51 	36.798 	140.581 	9.7 	2.3 
8210	201702281046.06 	36.799 	140.573 	9.2 	2.0 
8211	201304221720.47 	35.973 	140.159 	59.5 	2.3 
8211	201806030756.10 	35.986 	140.142 	58.5 	1.9 
8212	201304251341.35 	24.246 	125.260 	34.0 	2.8 
8212	201806260438.00 	24.295 	125.265 	49.5 	2.5 
8213	201304071823.02 	37.912 	142.440 	46.1 	2.9 
8213	201906030226.40 	37.923 	142.385 	40.2 	2.1 
8214	201305030014.23 	35.513 	140.109 	25.2 	1.8 
8214	201305030139.31 	35.516 	140.114 	25.0 	2.0 
8215	201305041421.53 	35.916 	138.133 	10.8 	1.8 
8215	201305050143.16 	35.915 	138.133 	11.0 	1.5 
8216	201305051428.19 	36.727 	140.658 	10.2 	2.2 
8216	201305130111.27 	36.727 	140.659 	10.2 	2.2 
8216	201305241840.33 	36.726 	140.660 	10.0 	2.4 
8217	201305051546.02 	34.460 	134.828 	16.1 	2.7 
8217	201305060438.48 	34.460 	134.830 	15.9 	1.8 
8217	201305060450.10 	34.460 	134.830 	16.1 	1.9 
8218	201305101338.45 	44.500 	142.031 	20.4 	1.5 
8218	201305101604.46 	44.491 	142.029 	18.4 	1.8 
8219	201305120147.10 	36.859 	141.322 	30.2 	2.5 
8219	201305280054.38 	36.858 	141.330 	30.3 	2.6 
8220	201305120755.50 	36.605 	137.846 	14.3 	1.7 
8220	201305190420.12 	36.607 	137.841 	15.1 	1.5 
8221	201305121536.19 	36.769 	141.266 	30.7 	2.9 
8221	201305122029.48 	36.765 	141.277 	31.7 	3.1 
8222	201305130825.59 	35.056 	139.090 	5.0 	1.7 
8222	201305150132.27 	35.056 	139.091 	5.2 	1.6 
8223	201305150213.25 	35.914 	138.060 	10.3 	1.8 
8223	201305151558.01 	35.914 	138.060 	10.4 	1.9 
8224	201305150406.57 	36.724 	140.658 	10.6 	2.5 
8224	201305240534.53 	36.722 	140.661 	10.6 	2.9 
8225	201305151822.15 	36.872 	140.558 	7.3 	3.2 
8225	201305201239.05 	36.873 	140.564 	8.3 	2.7 
8226	201305160527.56 	34.960 	134.729 	13.0 	2.6 
8226	201305160833.34 	34.961 	134.728 	13.0 	2.7 
8227	201305171427.29 	36.724 	140.666 	9.9 	2.5 
8227	201305181538.52 	36.722 	140.670 	10.2 	2.0 
8228	201305240321.41 	33.636 	134.803 	16.9 	3.3 
8228	201305240808.12 	33.634 	134.803 	16.4 	3.6 
8229	201305241732.07 	36.728 	140.652 	10.3 	2.1 
8229	201305251921.15 	36.727 	140.654 	10.8 	2.3 
8229	201306030044.52 	36.726 	140.656 	10.7 	2.5 
8229	201306050104.47 	36.727 	140.655 	10.7 	2.4 
8230	201305260810.20 	35.977 	139.576 	23.7 	1.8 
8230	201305260820.57 	35.975 	139.575 	23.7 	1.6 
8231	201305271701.35 	36.831 	140.639 	9.0 	2.2 
8231	201305280704.42 	36.831 	140.626 	8.4 	2.7 
8232	201305291023.32 	37.767 	139.986 	7.0 	2.0 
8232	201305292153.51 	37.767 	139.987 	6.5 	2.2 
8233	201305302128.48 	36.824 	138.714 	3.7 	3.0 
8233	201305311207.30 	36.827 	138.709 	5.2 	2.8 
8234	201305202338.01 	34.948 	135.921 	10.8 	3.6 
8234	201306081518.42 	34.948 	135.923 	10.7 	3.3 
8235	201305221350.37 	36.299 	138.023 	5.9 	1.5 
8235	201306122157.30 	36.299 	138.024 	5.5 	2.4 
8236	201305312244.42 	35.230 	136.000 	14.9 	1.5 
8236	201306221202.26 	35.231 	136.001 	14.7 	1.6 
8237	201305180639.12 	34.409 	139.294 	10.1 	2.1 
8237	201307061229.17 	34.411 	139.288 	11.2 	2.2 
8237	201307131022.12 	34.411 	139.295 	10.6 	2.5 
8238	201305120206.38 	39.232 	142.380 	32.9 	2.6 
8238	201311170255.56 	39.232 	142.386 	31.9 	2.2 
8239	201305311924.02 	35.799 	141.002 	16.1 	3.5 
8239	201312190351.12 	35.803 	140.986 	14.9 	3.1 
8240	201305210043.16 	36.659 	140.630 	9.5 	2.7 
8240	201401120725.24 	36.659 	140.639 	9.3 	2.7 
8241	201305060238.26 	34.041 	135.307 	6.1 	2.1 
8241	201404090703.10 	34.041 	135.307 	6.6 	1.8 
8242	201305241027.46 	36.763 	140.578 	9.2 	2.1 
8242	201404200748.17 	36.764 	140.580 	8.8 	2.2 
8243	201305101933.53 	39.208 	142.374 	31.7 	2.4 
8243	201410101508.17 	39.208 	142.371 	30.6 	2.6 
8243	201607080405.26 	39.208 	142.378 	30.8 	2.7 
8244	201305070402.29 	36.656 	140.607 	8.5 	2.5 
8244	201412041929.21 	36.657 	140.607 	8.7 	2.4 
8245	201305101704.24 	36.801 	140.552 	8.6 	2.3 
8245	201501230945.00 	36.801 	140.553 	8.6 	2.3 
8246	201305310831.11 	39.912 	143.623 	14.9 	3.5 
8246	201502210156.14 	39.902 	143.572 	25.0 	3.5 
8247	201305130416.08 	39.061 	143.646 	37.0 	2.7 
8247	201509160122.58 	39.052 	143.756 	42.0 	2.7 
8248	201305171310.10 	40.383 	142.245 	39.3 	2.1 
8248	201511130350.41 	40.371 	142.235 	39.7 	1.8 
8249	201305290522.23 	37.377 	141.792 	37.7 	3.0 
8249	201609041247.28 	37.363 	141.980 	34.8 	3.9 
8250	201305152328.07 	40.326 	142.334 	35.0 	2.4 
8250	201612171701.26 	40.320 	142.323 	34.7 	2.1 
8251	201305210556.08 	37.246 	142.168 	52.0 	3.0 
8251	201702120248.06 	37.253 	142.199 	32.0 	3.3 
8252	201305140535.11 	24.086 	126.306 	66.7 	2.9 
8252	201703301620.03 	24.086 	126.319 	71.0 	3.1 
8252	201805210203.18 	24.219 	126.228 	80.6 	2.8 
8253	201305071530.01 	29.962 	131.257 	23.8 	2.1 
8253	201309162246.50 	29.928 	131.266 	22.4 	2.0 
8253	201708092015.32 	29.961 	131.250 	23.0 	2.0 
8253	201804031137.11 	29.936 	131.243 	22.1 	2.0 
8254	201305231115.25 	36.866 	140.562 	5.6 	1.8 
8254	201710012114.55 	36.866 	140.562 	5.1 	1.9 
